"name","birthday","education.classes.description","education.classes.from.id","education.classes.from.name","education.classes.id","education.classes.name","education.classes.with.id","education.classes.with.name","education.concentration.id","education.concentration.name","education.degree.id","education.degree.name","education.school.id","education.school.name","education.type","education.with.id","education.with.name","education.year.id","education.year.name","first_name","gender","hometown.id","hometown.name","id","languages.id","languages.name","last_name","locale","location","location.id","location.name","middle_name","name.1","political","religion","work.description","work.employer.id","work.employer.name","work.end_date","work.from.id","work.from.name","work.location.id","work.location.name","work.position.id","work.position.name","work.projects.description","work.projects.end_date","work.projects.from.id","work.projects.from.name","work.projects.id","work.projects.name","work.projects.start_date","work.projects.with.id","work.projects.with.name","work.start_date","work.with.id","work.with.name","circleid"
641,473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,1,NA,NA,641,NA,NA,541,2,NA,145,145,NA,639,NA,NA,NA,378,373,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,286
642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,0,NA,NA,642,NA,NA,542,0,NA,150,150,NA,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277
643,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,0,194,194,643,NA,NA,543,0,1,NA,NA,NA,641,NA,NA,47,380,375,47,NA,NA,100,100,184,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,263
644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,0,NA,NA,644,NA,NA,544,0,NA,NA,NA,NA,642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,1,NA,NA,645,NA,NA,545,0,NA,NA,NA,NA,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
646,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,151,1,NA,NA,NA,NA,459,0,195,195,646,97,84,546,11,NA,151,151,NA,644,NA,NA,NA,383,378,NA,NA,NA,101,101,185,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,25,272
647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,530,2,NA,NA,NA,NA,126,0,51,51,647,NA,NA,547,0,NA,NA,NA,NA,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
648,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,0,NA,NA,648,NA,NA,548,1,NA,152,152,NA,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
649,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,1,NA,NA,649,NA,NA,549,2,NA,153,153,NA,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288
650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,0,196,196,650,NA,NA,550,1,NA,NA,NA,NA,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
651,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,0,NA,NA,651,NA,NA,551,1,NA,145,145,36,649,NA,NA,NA,385,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,281
652,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,0,NA,NA,652,NA,NA,552,0,NA,NA,NA,NA,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,1,NA,NA,653,NA,NA,553,2,NA,NA,NA,NA,651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259
654,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,531,0,NA,NA,30,26,464,0,NA,NA,654,NA,NA,554,2,NA,145,145,NA,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288
655,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,532,0,NA,NA,NA,NA,465,1,NA,NA,655,NA,NA,555,2,NA,NA,NA,NA,653,NA,NA,NA,387,382,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,286
656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,0,NA,NA,656,NA,NA,556,2,NA,NA,NA,NA,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288
657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,0,NA,NA,657,NA,NA,557,0,NA,NA,NA,NA,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
658,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,534,0,NA,NA,30,26,467,0,197,197,658,NA,NA,558,2,NA,NA,NA,NA,656,NA,NA,48,388,383,NA,NA,NA,102,102,186,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,281
659,3,NA,NA,NA,NA,NA,NA,NA,144,143,NA,NA,552,536,1,NA,NA,5,5,468,0,3,3,659,98,85,559,0,NA,145,145,NA,657,NA,NA,NA,390,385,6,NA,NA,92,92,187,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,259
660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,1,NA,NA,660,NA,NA,560,1,NA,154,154,37,658,NA,NA,NA,391,386,5,NA,NA,NA,NA,188,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,277
661,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,537,0,40,40,NA,NA,470,1,NA,NA,661,NA,NA,561,1,NA,NA,NA,NA,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272
662,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,1,NA,NA,662,NA,NA,562,1,NA,NA,NA,NA,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281
663,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,538,0,NA,NA,30,26,116,0,198,198,663,NA,NA,563,0,NA,5,5,NA,661,NA,NA,NA,395,390,48,NA,NA,0,0,190,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,259
664,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,0,189,189,664,99,86,564,2,NA,145,145,NA,662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259
665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,539,1,NA,NA,NA,NA,472,0,199,199,665,NA,NA,565,1,NA,155,155,NA,663,NA,NA,49,396,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,256
666,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,1,28,28,666,NA,NA,566,0,NA,104,104,NA,664,NA,NA,NA,397,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,0,NA,NA,667,NA,NA,567,1,NA,NA,NA,NA,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
668,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433,0,NA,NA,668,NA,NA,568,1,NA,NA,NA,38,666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
669,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,540,1,NA,NA,NA,NA,475,0,NA,NA,669,NA,NA,569,2,NA,156,156,NA,667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272
670,382,NA,NA,NA,NA,NA,NA,NA,145,144,NA,NA,558,542,1,NA,NA,35,31,446,0,NA,NA,670,NA,NA,570,1,NA,157,157,NA,668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
671,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,544,0,NA,NA,25,21,476,1,NA,NA,671,NA,NA,571,1,NA,36,36,NA,669,NA,NA,NA,399,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
672,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,0,NA,NA,672,NA,NA,572,0,NA,NA,NA,NA,670,NA,NA,NA,400,395,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,26,256
673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,1,NA,NA,673,NA,NA,573,1,NA,NA,NA,NA,671,NA,NA,NA,401,396,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,256
674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,0,1,1,674,NA,NA,574,0,NA,5,5,NA,672,NA,NA,NA,402,397,NA,11,11,NA,NA,NA,NA,NA,NA,7,7,19,19,NA,12,12,NA,NA,NA,263
675,490,NA,NA,NA,NA,NA,NA,NA,146,145,NA,NA,562,546,1,NA,NA,6,2,479,0,NA,NA,675,NA,NA,575,1,NA,NA,NA,NA,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
676,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,0,200,200,676,NA,NA,576,1,NA,74,74,NA,674,NA,NA,NA,403,398,5,NA,NA,103,103,191,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,256
677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,0,NA,NA,677,NA,NA,577,0,NA,NA,NA,NA,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
678,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,NA,NA,678,NA,NA,60,1,NA,9,9,NA,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259
680,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,0,NA,NA,680,NA,NA,579,1,NA,155,155,NA,678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
681,494,NA,NA,NA,NA,NA,NA,NA,148,23,NA,NA,565,549,2,NA,NA,9,8,484,1,201,201,681,14,14,580,12,NA,145,145,NA,679,NA,NA,50,413,408,55,NA,NA,104,104,193,189,NA,NA,NA,NA,20,20,NA,NA,NA,23,NA,NA,272
682,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,1,NA,NA,682,NA,NA,581,1,NA,158,158,NA,680,NA,NA,NA,414,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
683,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,552,0,NA,NA,NA,NA,457,0,202,202,683,NA,NA,582,1,NA,66,66,NA,681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
684,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,0,203,203,684,NA,NA,583,1,NA,1,1,NA,682,NA,NA,NA,415,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
685,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,554,1,NA,NA,37,33,124,0,204,204,685,NA,NA,584,1,NA,159,159,NA,683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,NA,NA,686,NA,NA,585,2,NA,NA,NA,NA,684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288
687,NA,NA,NA,NA,NA,NA,NA,NA,150,148,NA,NA,571,555,1,NA,NA,7,6,487,0,NA,NA,687,NA,NA,586,1,NA,160,160,39,685,NA,NA,NA,416,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259
688,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,556,1,NA,NA,36,32,444,0,205,205,688,NA,NA,587,4,NA,161,161,NA,686,NA,NA,NA,418,413,5,NA,NA,NA,NA,196,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,256
689,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,0,NA,NA,689,NA,NA,588,0,NA,24,24,NA,687,NA,NA,51,419,414,NA,NA,NA,105,105,197,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,277
690,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0,NA,NA,690,NA,NA,589,1,NA,NA,NA,NA,688,NA,NA,NA,420,415,NA,12,12,NA,NA,NA,NA,NA,NA,8,8,21,21,NA,13,13,NA,NA,NA,256
691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,557,0,NA,NA,NA,NA,489,1,NA,NA,691,NA,NA,590,1,NA,NA,NA,40,689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,1,NA,NA,692,NA,NA,591,2,NA,NA,NA,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259
693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,NA,NA,NA,693,NA,NA,592,1,NA,NA,NA,NA,691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
694,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,558,0,NA,NA,NA,NA,492,1,206,206,694,0,0,593,0,NA,NA,NA,NA,692,NA,NA,NA,421,416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,5,15,15,92,NA,NA,259
695,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,0,207,207,695,2,2,594,1,NA,NA,NA,NA,693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,0,208,208,696,NA,NA,595,0,NA,5,5,NA,694,NA,NA,NA,402,397,NA,11,11,NA,NA,NA,NA,NA,NA,7,7,19,19,NA,12,12,NA,NA,NA,263
697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,1,NA,NA,697,NA,NA,596,2,NA,NA,NA,NA,695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
698,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,0,209,209,698,NA,NA,597,1,NA,162,162,41,696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
699,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,561,0,NA,NA,8,7,496,1,210,210,699,105,35,598,2,NA,163,163,NA,697,NA,NA,53,423,418,56,NA,NA,106,106,199,194,3,NA,NA,NA,23,23,NA,NA,NA,93,NA,NA,288
700,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,563,0,NA,NA,NA,NA,497,1,NA,NA,700,NA,NA,599,2,1,NA,NA,NA,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281
701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,1,189,189,701,NA,NA,600,2,NA,NA,NA,NA,699,NA,NA,NA,363,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,259
702,504,NA,NA,NA,NA,NA,NA,NA,153,24,8,8,582,566,2,43,43,8,7,499,1,211,211,702,0,0,601,1,NA,164,164,NA,700,NA,NA,60,430,425,60,NA,NA,109,109,206,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,29,29,256
703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,NA,NA,703,NA,NA,602,1,NA,NA,NA,NA,701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272
704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,0,NA,NA,704,NA,NA,603,7,NA,NA,NA,42,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
705,505,NA,NA,NA,NA,NA,NA,NA,157,154,NA,NA,587,571,2,NA,NA,8,7,28,1,212,212,705,NA,NA,604,1,NA,165,165,NA,703,NA,NA,NA,431,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,0,NA,NA,706,NA,NA,605,0,NA,166,166,NA,704,NA,NA,NA,372,366,5,NA,NA,NA,NA,189,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,263
707,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,0,NA,NA,707,NA,NA,606,1,NA,NA,NA,NA,705,NA,NA,NA,435,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,256
708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,1,NA,NA,708,NA,NA,607,0,NA,155,155,NA,706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
709,507,NA,NA,NA,138,134,147,147,NA,NA,NA,NA,588,572,0,NA,NA,6,2,123,1,NA,NA,709,NA,NA,555,2,NA,145,145,NA,707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286
710,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,574,0,NA,NA,21,17,178,1,NA,NA,710,30,26,608,2,NA,NA,NA,NA,708,NA,NA,61,438,433,31,NA,NA,106,106,210,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,259
711,509,NA,NA,NA,NA,NA,NA,NA,158,155,NA,NA,592,576,1,NA,NA,0,0,175,0,213,213,711,NA,NA,609,0,NA,167,167,NA,709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,1,NA,NA,712,NA,NA,610,2,NA,145,145,NA,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272
713,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,NA,NA,NA,713,NA,NA,611,0,NA,NA,NA,NA,711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,0,NA,NA,714,NA,NA,612,2,NA,NA,NA,NA,712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286
715,270,NA,NA,NA,NA,NA,NA,NA,162,159,8,8,596,580,2,NA,NA,7,6,508,1,214,214,715,NA,NA,513,1,NA,112,112,NA,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
716,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,581,0,NA,NA,15,13,454,0,NA,NA,716,NA,NA,181,1,NA,NA,NA,NA,714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256
717,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,0,215,215,717,NA,NA,613,0,NA,168,168,NA,715,NA,NA,NA,439,434,NA,NA,NA,NA,NA,211,206,4,NA,NA,NA,26,26,8,18,18,2,NA,NA,263
718,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,0,NA,NA,718,NA,NA,614,1,NA,169,169,NA,716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,0,NA,NA,719,NA,NA,615,2,NA,NA,NA,NA,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286
720,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,584,1,NA,NA,NA,NA,510,0,28,28,720,NA,NA,616,1,NA,104,104,NA,718,NA,NA,63,446,440,5,NA,NA,110,110,197,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,272
721,514,NA,NA,NA,NA,NA,NA,NA,44,44,9,9,603,587,2,NA,NA,44,40,511,0,216,216,721,NA,NA,617,1,NA,170,170,NA,719,NA,NA,67,452,446,5,NA,NA,113,113,219,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,256
722,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,0,NA,NA,722,NA,NA,596,2,NA,NA,NA,NA,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
723,516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,0,NA,NA,723,NA,NA,618,0,NA,NA,NA,NA,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263
724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,0,NA,NA,724,NA,NA,538,1,NA,NA,NA,NA,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272
725,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515,0,NA,NA,725,NA,NA,619,0,NA,21,21,NA,723,NA,NA,68,454,448,5,NA,NA,114,114,197,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,256
